H	事先说明我是原著粉，从《龙族》开始追江南的书，然后看了《上海堡垒》。不吹不黑，最初关于看不看电影，我也经历了艰难选择，因为怕演不出我想要的那个感觉。最后还是去看了，因为我相信肯用六年磨砺一部电影的导演作品应该不差。事实证明，真的很好了，特效做的很棒了，虽然剧情没有原著丰满，但在致敬军人方面和暗恋方面有很好的演绎。我去看了别人的评价，很心痛，因为有很多人都将科幻特效扁的一文不值。与外国大片相比，我们确实有很多不足，可是中国科幻电影才刚起步，而国外早已成熟。我还看到有人说这部电影其实是披着科幻片的爱情剧，可是你看到国外的一些大片不也是如此吗？作为原著粉，只是希望这样一部作品能不被毁于偏见。
H	江洋小哥你好
L	3亿投资，鹿晗片酬就拿走你1亿两千万
6000万粉丝，每人一张电影票，18个亿票房不就有了
L	不好看，抄袭红警
H	和名字一样，电影的主线清晰，情感也非常真挚。情节上一直围绕着末日之战，四场大战横跨海陆空，看得热血澎湃。很多上海的地标建筑让人倍感亲切，既有未来感又很接地气，特别有代入感。尤其看到"上海陆沉"时是带着感情的，那个震撼悲壮的画面在心里久不能忘。和其它科幻电影不同的是除了要打败外星侵略者，对灰鹰小队这群热血青年有了更多的生活细节描写。几个年轻人深厚的感情基础特别让人羡慕，所以后来开战时看到战友牺牲让人很难受。末日下的情感无论是友情还是爱情都非常感人。除了让人非常过瘾的视效外，江洋和林澜的感情也是电影里的重头戏。舒淇太美了，这种又飒又利落的指挥官角色诠释的很到位。
L	垃圾电影全场不知道在讲什么
L	强迫自己看完了
L	特效不错，只是好好的科幻，为什么要煽情。
L	一颗星都不想给，实在是太烂了，科幻大片，有一半是慢节奏的感情戏，整个故事逻辑漏洞太多，前排的四个人，看了一半就撤了。。。。时间不够，回忆来凑，没想到这种国产剧的套路都给用到科幻灾难大片上来了，也是醉了
L	三分给特效，一分给鹿晗……鹿晗估计是全剧里唯一口型对的上的角色……这片子特效是真的不错，但是借鉴痕迹非常明显。怎么说呢，这片子几大逻辑问题需要捋一下！
1.作为职业军人，这么打扮，或者说军帽不正常带的话会被纠察队给干死的吧……
2.作战时候己方横穿我方火力网……你是透明人？物理攻击无效？？？
3.外星人在地面和人类接近站的时候己方乱枪开火不怕伤到友军？
4.近距离手枪玩儿枪斗术不怕跳弹直接毙命？？？
5.那个队长怕不是外星人安插到地球的奸细？直接自曝基地是想拉自己人垫背吧？
6.镜头逻辑各种问题，司令前一秒在开会中安排补洞，下一秒就回到指挥中心，瞬移技能？
H	还可以，中国的科幻片能拍成这样不错了
H	鹿晗如果换个配音演员就可以了 演技感觉还可以
H	特效我觉得海岸蛮不错的，而且个别特效是真的强，特别是鹿晗和舒淇之间的碰撞会让人产生一种莫名的化学因子，很伤感也很热血，真的是对于保卫国家这种事情真的是毫无抵抗力
L	垃圾电影，特效5毛，明星千万。
H	影片还行，但人选不是很好，鹿晗还得需要磨练才行，舒淇感觉有些柔弱，都不能体现军人的气质
H	理解这么高的分数是哪里来的，全书充斥着不同的广告，实在很头疼，主角语言也很幼稚，开头和结尾的诗很美之外，满意之处很多。
H	整体科技感不错，但剧情和小说差别有点大，细节没有做到位，有点马虎了事的感觉，不过在科幻技术上和美国大片相媲美，希望下次将细节展现出来，希望能做更好！！！(明星效应很强，大家都是去看鹿晗的😂 )
L	从小到大第一次看电影想睡觉……剧情拖拉……一言不合就自爆自毁，神逻辑！主演稚嫩完全把控不了角色的军人气质
H	       特效很不错，剧情是不太连贯，平心而论鹿晗的演技没有大毛病，小瑕疵还是有的，没有网上说的不堪，虽然不能说是非常完美的电影，但还是一部不错的作品的
H	鹿晗喜欢你😊
H	朋友是鹿晗的粉丝，今天《上海堡垒》上映，拉着我去看了电影。
H	刚刷完，燃👍
M	总体感觉，没可圈可点，演员不走心，像是念台词。一句话，看过不会再去，哪怕免费
H	非常好鹿晗舒淇，高以翔演技真的好好好，国产抗战科幻片，很新颖，也许在这片土地上真的曾经发生过这样的事情，毁灭之后重生。我们也许都是
M	特效有点看点，其他无。。。
M	看在特效的份上，及格分
H	很好看哟！重磅推荐
L	不吹不黑一分给特效 剧情真的尴尬 不是鹿晗的原因
L	不想说很**
H	电影特效让人震撼，主演鹿晗，舒淇演技在线，尤其鹿晗的眼神，感觉都十分抓人眼球，未来可期！整个电影节奏稍有些慢，总体来说值得一看！
L	这么烂的电影怎么还有这么多人看？！还不如我家坤坤跳的舞好看，还票房50亿，能卖出票就很厉害了，鹿晗有什么好粉的，要演技没演技，要颜值也没我家坤坤颜值高！
H	特效牛逼！鹿晗好帅！
H	很好看的电影，特别喜欢里面的特效，情节也特别令人感动。希望以后中国多出点这种类型的电影！
H	好看，好看真好看
L	**必须一分，而且侮辱军人的带帽方式，洗不白
H	能坑一个是一个，建议大家二刷喔，
H	哇  特效好好
L	感觉有点拖沓
M	难以给人触动，找不到其核心内涵，七夕上映比较好，满天都开满了大丽花🌸
H	鹿哥的歌真好听😊😊😊😊
L	生活在今天，保卫着未来。就是个笑话！
H	故事情节挺饱满的，意义深奥，主演感情到位
L	编剧牛逼！
H	《上海堡垒》看完了，心中五味杂陈，
H	因为网上评价很担心，但看完了觉得值回票价，节奏紧凑，战争场面宏大壮观，特效牛逼，人物表演到位，根本不是说的那么不堪。
L	烂片，看了三分之一就退场了！大烂了，当观众都是猪哦！完全是个人炒作！
L	江洋:你什么战区
H	特效很棒，鹿晗把江洋对林澜的感情演得很到位！
H	一个高中偶像脸演司令，一个年过40的女主演出青春片的情感，宏大的使命任务，含蓄细腻如丝的感情，导演的纠结在影片里体现无疑。男女主就是一个别扭，男女配倒是惊喜。如果把男女主的片酬省下来做特效后期，电影本来有机会追赶流浪地球的。不过滕华涛就是滕华涛，彩蛋里竟然让我对鹿晗舒淇的cp有了一丝心疼，也是惊喜。
H	上海堡垒大卖，江洋加油
L	唉:-(。。。。。
L	这是我一生中看过搞最烂的电影。牛头不对马尾。我都不知道我在看什么。😓
H	好看，真实！！！
H	特效不错 加油中国科幻电影💪💪
H	超级喜欢，鹿晗演的不错。个人觉得上海堡垒很好看，我和我闺蜜都看哭了，介意没去看的看一下，不要带着有色眼光的去看，也不要不认真的去看，别听黑子瞎说[捂脸]
H	个人觉得一般，我也是芦苇粉，但是里面的剧情有点跳？！一帧突然是江洋和林澜之间的对戏，一帧又猝不及防的转换成与母舰的战斗，有点出戏。电影里面有几帧挺感动的，灰鹰小队的队员相继牺牲，最后只剩江洋，挺触动的。小鹿的演技比以前也是进步了许多，还有待提高。期待下一次小鹿的演技
H	末世之战，每个人的生活与爱情仿佛都在这末世高压之下显得无法诉说，军校少男少女们该何去何从？特效满分，一个多小时很快看完了。感动每个人为保卫这地球最后一个堡垒的全力以赴，震撼每个人对地球家园的付出，让人热泪！没看过江南原著，看完电影更想看原著了，江洋的少年心事最终得到了回应，虽然来得有些迟，好在最终来了。演员们都很棒！有一些小瑕疵，但瑕不掩瑜，中国科幻越来越棒了！
H	很棒 值得一看 想二刷
H	很好的 鹿晗还是可以的。舒淇也不错 剧情j紧凑 ，就是没有kiss 哈哈 还是可以的 我真的很喜欢。还是很不错的
M	我……
M	客观的说这部电影没有让我感受到好到惊艳
M	1，剧情很平，整部剧感觉没有高潮，看完之后没什么感觉，没有记忆深刻的画面；
2剪的感觉不连贯，作为一个没看过小说的人，有些地方真的连不起来；
3，特效很给力，但是由于剧情问题，给人印象不是很深刻；
4，演员大概都尽力了吧，鹿boss进步很大，期待下次遇见更好的你，加油
H	科幻片的题材也非常喜欢。电影制作特效很厉害，很有代入感，是个大制作。鹿晗舒淇演技很自然，孙嘉灵小姐姐超美的，我喜欢的风格。
H	特效真的很棒！剧情没有大bug，鹿晗舒淇的相互暗恋很戳我，真的甜。总之很值回票价，强烈推荐！
L	视觉特别不好
L	垃圾分类....
L	这辈子看过最烂的电影！！真的垃圾
M	除了特效，全是渣。剧情台词演技都一言难尽。
H	不知道为什么超多人黑这部电影，可能是男主是争议性顶流的原因?但是这部剧的特效真心好。与小说相比有较大的改动，情节流畅完整。真正的堡垒是大家守卫家园的勇气，实力诠释无法说出的深爱。
L	完全看不懂的剧情 剪辑混乱 抄袭独立日 漫长的一部电影
L	开场开了十分钟就走了，
H	本来不是很想来看的，因为对科幻电影不是很感兴趣，但还是被朋友拉来了。看完之后我真的太惊讶了！特效真的没话说，太震撼了！人物角色表现力也很棒！尤其是江洋和林澜的感情，竟然没有丝毫违和感。有虐点也有亮点。这部电影真的改变了我对中国科幻电影的看法。总之这是一部非常值得看的电影，希望能让更多的人看到中国电影的成长！
L	看过最垃圾的电影
L	嗯，超级好看，尤其 鹿角大仙 的表演，实在可以用精湛的演技来形容，2019神剧，估计能破世界级票房，尤其那句经典的短信内容“好好睡，晚安”，托您的福，睡得老香了，平时在家都失眠，你治好了我的失眠症，感谢您，鹿角大仙
M	看这个电影一是冲上海二是原著但是和原著出入有点大
L	剧情衔接很跳耀，特效场面不错，就是整体效果太小了，基本看预告片就等于看完整部精华，但是还是可以支持下国产科幻
L	明知山有屎，偏向屎山行！
L	全程无尿点，
L	这电影神经病一样
H	还阔以   特效做的很好(✪▽✪)   演员阵容也可以   题材新颖  好作品
H	制作感人 
L	比较失望，剧情不行
H	特效做的蛮好的
L	一个鹿晗毁了一部电影，没有感情！！！
L	完全没有演技 一直出戏 看了好想走 失望
L	灾难片？科幻片？爱情片？
H	作为鹿晗的粉丝，力挺上海堡垒。特效蛮好的，希望主角的感情线再长点。看过两部中国的科幻片，“流浪地球”，亲情为主，更为感人点。而“上海堡垒”用特效较多较好，末日下的团队精神，含蓄、难以言表的倾慕之情。在此的评价，个人观点，以鼓励为主，感谢“上海堡垒”台前幕后的工作人员，历经六年时间的打造。中国科幻片是需要不断地进步，毕竟科幻片对我们来说是个挑战。
